"","DDD1","DDD2"
"204",5.13437084310197,4.88348958428687
"205",7.843104718753,5.40999196807852
"206",4.2067689298896,2.15222484135479
"207",5.84848559599089,5.22708068260314
"208",5.77745583068941,5.24787533020486
"209",3.85915406453446,3.41780919014852
"210",2.96251990987378,3.17454613605581
"211",5.36937494888982,5.66414635762641
"212",6.14263213163644,4.53830556566517
"213",4.96451754839588,2.3200929640651
"214",3.88770197936065,1.47438457684787
"215",7.24047933473484,5.10042972679908
"216",6.76085739634881,4.32466442336717
"217",5.41008893267488,2.33369271558149
"218",6.66455486422741,5.13240677659991
"219",6.07054868980901,4.94426246711091
"220",6.49925678832613,5.04811296044437
"221",5.03259817091851,5.51435584699709
"222",5.22296208749111,5.15291117993497
"223",5.71834084849933,6.22957194040479
"224",5.0187336666921,5.3484279945663
"225",5.00175193951558,5.26426602019526
"226",6.01962056232444,5.75954160417744
"227",5.03968743878329,5.68129672152338
"228",5.52697409764224,5.45487189187388
"229",5.32679766248021,5.07451426063701
"230",5.14281735496529,5.48887041942554
"231",5.09699408544376,5.30885238095681
"232",5.0632432750496,5.08415032600453
"233",4.91318205816962,5.27609330029306
"234",5.45470059655542,4.92136410795935
"235",4.58535148798893,4.61782510250411
"236",5.73798625874,5.8304961913205
"237",5.74294624052958,6.6079829945702
"238",4.81640475363684,5.53369821714141
"239",6.15131147476221,5.99398285409944
"240",5.43406809346168,5.71619009247751
"241",5.83645985060544,5.45695221607378
"242",6.42356111124024,6.19904549165483
"243",4.57056747340835,4.81812707466234
"244",7.28338827003243,5.66687168732497
"245",5.90329985827466,2.26152993197072
"246",6.49543316581615,4.72084381392524
"247",7.55656272290066,3.81966131835237
"248",7.40394879903978,4.64728009501246
"249",5.47042600063147,5.58334478992218
"250",5.46986655073017,5.12328127739969
"251",6.17698798162301,5.88283372638145
"252",3.67007884655962,4.06275474778377
"253",4.45704235534225,4.14733186806268
"254",7.44221679289538,-1.51740660587382
"255",4.19846137362643,-6.37845217777223
"256",5.36154557690166,5.55708243440086
"257",4.83191382500259,5.98551647562999
"258",5.85676894864013,5.20506100767377
"259",5.51700951050007,5.40779691746832
"260",5.80693473834312,5.50687668687993
"261",4.8973606310086,3.92322924960461
"262",4.49097744730169,4.84545599579546
"263",7.1486919822714,5.23834647895627
"264",6.07923429303848,6.03755905530398
"265",4.89692546575201,5.00182226024673
"266",5.27307357085823,5.12975638435896
"267",4.61487016368895,5.31455977700925
"268",3.0371675418649,3.44583825236685
"269",2.47379697082507,2.854156060315
"270",4.90463968579157,4.72879534754501
"271",4.51182086832898,4.34055007472342
"272",3.94359115504457,0.927564406893024
"273",6.13203892091047,5.96537525016912
"274",5.14369282979318,6.23104354645458
"275",5.33819038514662,6.50522676127332
"276",3.53554153700119,3.94087596013535
"277",2.70779798755722,2.97060651022734
"278",3.41707201878208,3.28822289581572
"279",7.07329408812512,5.09840025242078
"280",5.51415459359821,4.95034861323634
"281",5.62501346358862,5.4355117474871
"282",6.02274381920682,5.35138750576105
"283",6.54879929156374,4.64869059908069
"284",5.57094301755691,4.34838055274067
"285",4.76165658514151,5.83733358432659
"286",5.55595075098321,5.58274371856397
"287",5.3420708879698,6.34182482833269
"288",5.100962855535,5.26709638704589
"289",5.09663762062074,5.63962380125415
"290",6.23200599661701,5.24756637702898
"291",4.8628246176481,5.87666261306731
"292",4.77644608513247,5.70045715986529
"293",5.25992611174,5.38705719710169
"294",5.20712763243515,5.19802173685418
"295",5.47128252828862,5.79007346432589
"296",5.54054275400751,5.64183772966903
"297",4.14047979307274,4.88572952195139
"298",4.01075983536055,5.34912157900715
"299",3.72096620457724,4.9085708410431
"300",3.75143225036696,4.79044084648193
"301",4.10836626618948,4.63809075063953
"302",4.04568049447524,4.19698181433244
"303",6.33953467576284,5.08815518140545
"304",6.2797644965951,5.36984124101693
"305",6.22116681261432,5.25948656309139
"306",5.72822673387788,5.80554951968989
"307",6.05956656353138,5.61160882518551
"308",6.21643504982431,6.25414261887902
"309",4.26663279808654,4.63579121004839
"310",4.22979961379782,4.11622275923808
"311",4.17112534174404,4.11957154441299
"312",5.7604910753104,4.51678630477254
"313",3.96323535573913,0.904017005121279
"314",5.20917775529054,2.82622518359037
"315",4.00249208180212,1.45973402779056
"316",5.89308935822309,5.99802564169036
"317",3.4639531972288,4.28828154727385
"318",5.19977723666904,6.10003179642948
"319",4.50560777718658,6.04626444029959
"320",6.72022321392526,3.51009846662402
"321",5.68394837307677,0.88868931040405
"322",6.02630313003071,5.80338570642407
"323",5.00054393176149,5.69422920191885
"324",4.71089455017245,4.77366572681498
"325",4.8801118318525,5.16104061476861
"326",4.37246183690368,4.33587482880246
"327",4.27366688292547,3.7592545758851
"328",3.26008194301276,2.70733053966296
"329",5.13110678666965,5.20772717193529
"330",2.94498927742477,3.19317107914464
"331",6.925658055714,5.37120284967228
"332",6.31402778923682,3.54653084042918
"333",5.62885146962473,4.70636123819869
"334",5.58392945143432,4.99104688030917
"335",5.60771625118146,4.89215629096821
"336",5.55900060007016,5.25085694898861
"337",5.59003915486591,3.7313827633465
"338",5.1210070237057,2.40866078061983
"339",5.89147339166074,5.39319867767419
"340",4.10425248140637,3.32437724054653
"341",4.08276084628426,3.07242701601068
"342",4.28522467159024,3.20814333773545
"343",6.09946173111695,5.80598982418467
"344",5.82961017978486,5.46364225164649
"345",5.72266737675998,4.66328303121576
"346",4.28671518364095,3.18874919656957
"347",6.42005456629475,4.95947117252399
"348",4.0856987594448,2.97378652533167
"349",5.33829232163393,4.79886483584971
"350",6.10277752945221,5.40108403208303
"351",4.40273958469622,5.5582538709084
"352",6.68018124801829,4.19704409349779
"353",6.28748608566274,5.71746768757019
"354",4.61478392763589,4.99129648061363
"355",3.23362952041,2.84851165435161
"356",4.39536648062643,4.59048180480322
"357",7.09803033914605,3.43068812049149
"358",5.01121006862505,5.21955881774677
"359",6.05019031867765,2.73450421996701
"360",5.62550579640966,5.50405036680002
"361",7.29124051659147,5.11250339373677
"362",3.60895786255487,3.74410672064191
"363",6.28694511702782,3.62267103234322
"364",4.76749577315266,4.21668332431382
"365",3.83762113907645,3.46356196121248
"366",6.78819109339454,5.7165050727628
"367",4.70939496198952,3.56051860219179
"368",5.66286140000779,5.32840144842737
"369",5.90168530409417,5.09210520752024
"370",4.90373424681205,4.89847901204962
"371",5.18607047452225,6.04315236815839
"372",5.92528107869538,5.35194951401218
"373",5.90660596476485,4.33276966809325
"374",5.75761755885494,5.82505936579668
"375",5.809217216157,5.029726500339
"376",4.30297127794071,3.8278615095744
"377",4.3928500099024,3.0527143691385
"378",4.57541971373176,3.65160767272412
"379",4.36635918104496,3.94592088820997
"380",6.40151349536542,7.40055678495551
"381",5.01941339990428,5.42332620627053
"382",6.56998153851241,5.71620136554572
"383",5.85410641508693,5.57055311068275
"384",6.55771652249208,4.15364993306829
"385",6.02287469800602,5.22893654007391
"386",6.76288268625487,7.98556789165019
"387",6.90705075983006,5.31409482055922
"388",6.37316311576187,5.30071629009338
"389",3.65555491019402,3.3380417248374
"390",7.51985702228037,6.9664814145951
"391",6.45521386773082,6.64753772015771
"392",-0.0448069929073689,0.979562148913573
"393",5.93881493857258,4.92856424120387
"394",3.36538066224438,2.2976518004808
"395",4.84936750078719,5.31148130471172
"396",4.95431485181733,5.10962760525875
"397",5.2183665151499,5.62556874336571
"398",5.18820178656445,5.70548005146675
"399",4.9297033532616,5.48175165015332
"400",4.97354186226139,5.44175647794749
"401",5.26514026571482,5.83989863669599
"402",5.26552693802879,6.23249726367618
"403",4.15349014212694,4.86305423855906
"404",4.46325617400849,5.10135803997528
"405",4.28775828357547,4.67459780793714
"406",4.23339830500573,5.505114579084
"407",6.85234854960443,3.91388771310543
"408",2.99030720088139,3.28002035242607
"409",3.74248720420176,3.30729177189665
"410",6.00876992619305,4.85904934566032
"411",3.90491448121012,3.62841437709315
"412",7.92014198602883,-1.24563367862979
"413",1.94606750509191,3.61081401214198
"414",2.39952362985854,-0.182805762880233
"415",3.31567670984882,3.46740380892906
"416",6.0739977849634,6.3303310687879
"417",4.29322417346846,3.8845674927923
"418",2.74345929263073,3.20704224692349
"419",4.5059279932577,3.64283083500203
"420",6.90924431895555,5.22384723206634
"421",6.12010713146945,6.03589817521506
"422",5.43157350214245,4.87525102785216
"423",5.06066336975227,5.24146128125292
"424",6.20932007385399,4.74126535596893
"425",6.61393868248792,5.55635353162538
"426",5.69955665104296,5.71019770091067
"427",5.23841071289965,5.83006092992938
"428",5.58301952015302,5.15780541345463
"429",5.68410226521161,5.20485281970332
"430",6.84741697365127,5.6263716236389
"431",6.50922774782828,5.51495435538106
"432",4.81487644060601,3.7195593791039
"433",6.99476519570516,5.68029392035449
"434",3.82697350609523,2.98410975923984
"435",4.87857593140116,5.22356116534113
"436",5.05734921021594,5.34528563855079
"437",4.11833164047364,3.8780374595141
"438",4.54796726455727,3.81498282894108
"439",6.0556929735424,4.85804099167819
"440",5.44183652875159,5.84601439411106
"441",5.41639593983485,5.07849828010581
"442",4.80304150674394,5.32406716933929
"443",4.47801885245435,4.9305870400914
"444",5.9314674758181,4.9453913863082
"445",4.93271601883919,4.35857266660961
"446",5.26505702486361,4.812875546958
"447",5.83694923913087,5.0644876585915
"448",5.83732484026957,4.53377783614535
"449",4.75197920265373,4.21592199891842
"450",6.05651310155999,3.74624284758654
"451",5.89456082089233,4.10207017583414
"452",5.14899341876004,4.02733208812725
"453",6.0906880224253,5.61532372683661
"454",5.51393838925644,4.09067034559498
"455",4.69481975948907,5.87002860564496
"456",5.36855083894797,4.94378724978813
"457",6.45365073777908,4.92754584671482
"458",5.59525909789252,5.67586324865217
"459",5.82083421828422,5.42163960341174
"460",6.12358219950642,5.15136830336309
"461",6.44051967131123,5.49225896144635
"462",6.27984432086642,5.52778083946283
"463",6.36419284087106,5.45194933209082
"464",6.54915104357618,5.65036827783278
"465",6.59811838131769,5.6821797819439
"466",5.58317316115899,5.54867987808994
"467",6.51320557192661,4.38190378602088
"468",5.5729407241055,4.67127574756285
"469",5.45134532043544,5.58250966524666
"470",5.47430800151961,4.25402636753697
"471",5.98265136126024,5.12053769610179
"472",6.87902254863614,-0.442662708295997
"473",6.79558116534214,5.33561913597499
"474",6.329519469516,5.32999874289832
"475",6.30468032494112,4.54544417347595
"476",5.65273678379038,3.89599703186269
"477",3.77243964744771,3.30502067598582
"478",6.1751109040212,6.59921099383608
"479",4.67657404274954,4.5089921854551
"480",6.24696201972355,7.0161666537348
"481",4.8138109040212,5.23791099383608
"482",4.40847218337846,3.87346873893104
"483",6.52429865702197,5.47083384932545
"484",6.29903735071662,5.32590817250314
"485",4.33825888910648,4.09086312294815
"486",5.84160203732549,6.23414679771844
"487",7.09031038191479,2.57869569718143
"488",6.30210599952937,4.82720515761832
"489",6.372927596721,4.38496124928693
"490",5.50731789653354,4.47565692850294
"491",6.14450293371539,5.49663833602292
"492",6.47367445429891,5.88612069140178
"493",5.80374489360606,2.59662219771099
"494",6.63060582252815,5.81219621269932
"495",5.79982858146664,5.11159117966557
"496",5.52292587951331,5.80831511825232
"497",7.11183190819267,4.53048768803222
"498",6.65448423293863,4.02067455466161
"499",6.6347137784775,3.26512441018487
"500",5.73022152347803,3.48753901687013
"501",5.46894029444298,2.93111595779341
"502",5.33650428768609,2.70053790867683
"503",6.8408321159735,4.28695332480538
"504",6.39056655837558,5.44969166700216
"505",5.53142092946502,4.49414440193491
"506",6.09645300132913,4.56398705547844
"507",7.07858584999488,7.05696878339408
"508",5.64260916813332,4.94285765950833
"509",6.97425534058853,5.98106612021179
"510",6.75647545165692,5.98850518130424
"511",5.42534547474889,4.80223463829651
"512",3.07637921324387,2.67585992193446
"513",5.9270153111765,6.16361064151643
"514",5.91540323401403,5.84905431043014
"515",6.58192149115508,5.99453431225857
"516",5.55277737873251,5.57864285523356
"517",6.05404705510371,4.97983255698676
"518",6.45913947347046,1.24698638772374
"519",3.6343593035415,4.65367262210026
"520",3.6012591629227,3.82946463435578
"521",1.98774730512412,2.15483761332513
"522",1.85729864395847,2.47219742344826
"523",6.59559342391291,5.54462379221675
"524",4.24994530653293,5.30562611679363
"525",2.02915425304913,3.69348905072459
"526",1.8176904058867,2.65087651472811
"527",6.51795743113558,4.06259420951987
"528",6.23109322292505,4.76830913532318
"529",4.67543644289791,3.72495899836983
"530",5.28552591635806,3.8981258774602
"531",5.845880529972,0.821290998166605
"532",5.95752578409214,5.14190213348759
"533",4.90804470521645,5.27656583312273
"534",6.89000294054397,1.60380763522134
"535",6.50784800542992,4.79353387807843
"536",5.94739844556866,4.45594838469538
"537",6.09196066221202,5.96189891774262
"538",4.10486778117175,3.83964176691377
"539",7.30787339110244,5.48114802131787
"540",5.96359020306541,5.085786920228
"541",7.60542016088809,5.51108479676388
"542",6.96917493076727,3.87870044001936
"543",7.30201413600148,5.20506790418239
"544",6.06355814453068,4.25006251963628
"545",5.49471557088639,4.30900749757603
"546",4.24353201162969,3.38015353740993
"547",4.77223113154337,3.02676879524302
"548",7.81787514206273,5.82775198012768
"549",7.57734404063749,5.21230707350189
"550",7.97694576391129,5.78844051348842
"551",7.10372088536303,5.06012899247525
"552",6.48396142314199,5.60775127411022
"553",6.83320269483953,5.34730688434764
"554",5.85025275409705,3.62486404834885
"555",4.6042964210966,2.56052519140575
"556",7.19189768999073,5.07035036557284
"557",6.70663703524352,3.83467296878954
"558",6.59177165655633,5.61499556937554
"559",4.25887695936002,3.46146705122224
"560",6.38517681306754,5.52402812460749
"561",7.21832540662911,5.86743929647492
"562",6.13965158484169,3.68211126426361
"563",5.54800052955162,3.58305421805577
"564",5.33057605392155,4.07487789478232
"565",5.46952895806757,6.02069488671097
"566",3.62349926955744,4.02445367625979
"567",5.10977206124722,4.43890832719434
"568",6.89787489140219,6.36889067382245
"569",6.62773499233417,3.9334604571064
"570",5.96399370299576,4.70237175771427
"571",5.7554000772133,3.570862994828
"572",5.37757734126514,2.34095531160207
"573",5.78261344592193,2.33532011014503
"574",5.44776379411603,3.26727107842676
"575",6.36038549610282,3.32972144619712
"576",6.07969931206651,2.54421921953693
"577",6.55181962984801,4.36686659339718
"578",5.96347975343084,3.3404261210004
"579",5.0813083845436,3.43406562633662
"580",5.31136005305355,3.25183625440164
"581",6.36951542524624,0.973347685981588
"582",4.69352724520812,-5.97660178976873
"583",5.28999039363536,6.46896326594839
"584",3.5044728957871,3.85499748321794
"585",7.36154136690422,6.75903298964033
"586",5.54402462072253,4.23641282536692
"587",5.96794651097845,3.33568703142903
"588",5.54681565037746,4.57600552687641
"589",5.19115345530207,3.50678697343633
"590",3.88378578345921,3.71946297369038
"591",5.46614024930297,5.24086343596958
"592",7.1065688978246,3.20540250404354
"593",7.02164207099888,4.58646737772828
"594",6.31384631257406,4.26414277360629
"595",4.06042082598649,2.49773861176806
"596",7.12294715530951,6.31431231919663
"597",7.08891655831339,4.92418296694199
"598",7.39696336733731,4.94345921810552
"599",5.66152784016996,4.3010412827329
"600",2.11863043194251,1.95363009277712
"601",6.50897433634988,5.38613921576027
"602",3.88916029375983,3.91604374270454
"603",4.31181048799856,4.75412759043471
"604",4.82143795363397,3.58069335946623
"605",6.04057799536951,4.47687816395764
"606",4.21417149600504,2.02020338301096
"607",5.6097709044056,5.88554841521141
"608",6.83532848069329,5.37397186992851
"609",6.71833344068968,5.6116860108815
"610",5.13277334979184,6.33660965642822
"611",5.8523381661215,6.49598393200026
"612",5.33594193423067,4.93878800391944
"613",5.25157941400382,5.77594256518669
"614",3.19203408647243,3.64823813242471
"615",5.83116999129365,5.06200164866218
"616",5.85820719641782,4.52871703143314
"617",5.757698766588,4.64249034196313
"618",4.74181860823929,3.85344133114109
"619",2.24424600209627,0.361112512184441
"620",5.67218424440775,4.78647811376652
"621",5.04516754022798,5.92844477694605
"622",6.44339234473334,6.63611893267799
"623",8.89622514966617,2.82081565252164
"624",7.57272489255025,0.537975706670474
"625",5.86876154860326,4.58662218231728
"626",6.09198707995189,5.01466327306787
"627",5.06107956417201,4.57173278149963
"628",6.20037094669637,4.61386440449014
"629",2.8050033938259,2.37687636637334
"630",3.00733862383092,2.65799341265818
"631",3.91732160719733,2.25289148327384
"632",5.94826866620549,4.17779942565583
"633",3.43579822601186,1.18201230024005
"634",6.33486965146131,6.54792214499146
"635",4.66528385551358,4.76951059708668
"636",6.3927151260675,4.81760926404038
"637",6.99410149316397,5.99897592034449
"638",7.09679057411497,6.54653474882642
"639",6.39070513323362,3.29959001689567
"640",6.35300402404618,6.16784989251636
"641",4.07558799842161,2.73168200286048
"642",4.80919656264213,5.89625367810339
"643",5.04699625551029,6.56127858284951
"644",6.15204162973919,6.11158247431308
"645",6.66721477735879,5.95143371224237
"646",6.21522692930047,6.38588820127889
"647",5.21511129722668,5.06701856187566
"648",3.32334250564236,3.30004935167793
"649",6.12051989451783,6.84455035705056
"650",6.00292258501112,6.27852811644525
"651",3.90529756381149,3.95935489594747
"652",4.41020011097592,4.62382711360964
"653",3.52538688639185,2.88078338721819
"654",0.985262252821712,0.586037922140303
"655",5.56240487173457,4.22230757029454
"656",5.85191073531753,3.08156343148703
"657",5.84427913791634,1.76925517352548
"658",7.18107546220755,4.72621403356128
"659",6.93369841306173,4.80077216329379
"660",7.52800839115915,4.11781876366429
"661",6.3082849179228,4.48112836328613
"662",6.67472127477889,3.84628130873741
"663",7.08071338490005,4.37341294294046
"664",4.79928612795326,5.7462707938298
"665",4.76139184293096,5.11580809597818
"666",3.71116440327531,3.02186225855405
"667",6.7116314403141,5.51753087960243
"668",4.62817025439711,2.17408206710303
"669",5.67662003995609,5.15563455935654
"670",5.6020451324627,5.52808077747275
"671",5.57314542670614,6.00490662607454
"672",5.91572175011835,5.79091099850114
"673",5.27416699113504,5.3356975183523
"674",5.32643219707714,5.93202388118967
"675",2.73535922972435,2.10244448696859
"676",2.86389394618896,3.22953703503591
"677",3.24072683945898,1.78525978895348
"678",3.35556467907286,2.43166158856717
"679",5.52266511105853,5.46801713589699
"680",6.87195833013936,5.0033889068349
"681",5.9975908566355,4.76161385549648
"682",6.39321131097556,6.42198060275936
"683",6.16725907471097,5.83007459657877
"684",4.89036566682287,3.021579764012
"685",5.04664936161377,5.47031479014867
"686",5.82372916245673,5.44516858543602
"687",3.89548934918944,3.23991915328182
"688",3.64744725629795,3.27966896591574
"689",6.35204893950403,4.25830319780032
"690",3.85353606951376,2.94589148046287
"691",3.91727454533083,3.76742893570142
"692",0.936936510899348,1.0071646940542
"693",5.39252269477555,6.01002189856604
"694",6.20762301102743,4.98302386342427
"695",4.551887708601,4.40476681171197
"696",6.50231904048925,5.24727195467603
"697",5.95609853018333,5.36809483167668
"698",5.96239872238571,5.34411246203067
"699",5.70715838112637,4.96222594125237
"700",4.82682939099028,5.33312492361552
"701",5.04848969177153,5.764810809743
"702",7.7357770394514,6.31296622800941
"703",7.09188975235965,6.43576531688672
"704",5.64210526718508,4.16386674969243
"705",5.48415234018545,4.30556727379851
"706",6.69016230144336,4.31438984192659
"707",6.7657003551197,4.8935093085386
"708",5.87958132657031,5.21037772229751
"709",5.46583447038832,6.24238616793973
"710",5.60335766172779,5.5049449355079
"711",6.15986692735083,4.38648698378951
"712",4.8853770616128,4.86050892077542
"713",3.99149318633268,5.25854585381878
"714",4.20148061863354,4.12228048724316
"715",4.32018931675133,4.05139083919986
"716",4.65019120344017,5.85187624216282
"717",5.41966389724088,4.84193572989791
"718",5.15398349311158,4.9173980409575
"719",5.95131871985419,4.41179009995773
"720",5.44406205875445,4.23049279039221
"721",4.8377759141988,3.11845633207259
"722",3.83296981916668,3.71537228637636
"723",6.7765077910819,7.45261401338935
"724",5.88439571037915,6.3609267463947
"725",5.41911476340497,5.12613999046138
"726",5.32547957209747,4.56985453480912
"727",5.28112476336074,4.18749563305929
"728",3.81189463096342,4.13160341635039
"729",6.1387579621433,4.10274363879298
"730",6.66581146249343,5.61686175639926
"731",5.90024284554927,4.64367119654155
"732",5.26564753068596,4.39250096551181
"733",5.58476926021276,4.62247951888046
"734",5.38195492222375,4.83487049523361
"735",4.70893851490857,4.6693855900709
"736",2.20307460266474,2.08837583647191
